module,number of nodes,tasks per node,iteration,mode,model,seed,person count,item count,iterations,burnin,batch size,mean,variance,unif,size,time in seconds,a correlation,g correlation,th correlation
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,16,61.344,0.999997,1,0.934132
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,16,61.411,0.999997,1,0.934133
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,5000000,50,10000,5000,10,0,1,1,16,61.392,0.999997,1,0.934133
openmpi,1,1,1,cuda,2pno,1493659,5000000,100,10000,5000,10,0,1,1,1,808.135,0.999997,0.999999,0.968447
openmpi,1,1,2,cuda,2pno,1493659,5000000,100,10000,5000,10,0,1,1,1,807.99,0.999997,0.999999,0.968447
openmpi,1,1,3,cuda,2pno,1493659,5000000,100,10000,5000,10,0,1,1,1,807.918,0.999997,0.999999,0.968447
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,2,404.605,0.999997,0.999999,0.968446
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,2,404.608,0.999997,0.999999,0.968446
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,2,404.609,0.999997,0.999999,0.968446
openmpi,1,2,1,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,2,807.863,0.999998,0.999999,0.98512
openmpi,1,2,2,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,2,807.799,0.999998,0.999999,0.98512
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,4,202.957,0.999997,0.999999,0.968445
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,4,202.959,0.999997,0.999999,0.968445
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,4,202.982,0.999997,0.999999,0.968445
openmpi,1,4,1,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,4,404.084,0.999998,0.999999,0.98512
openmpi,1,4,2,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,4,404.075,0.999998,0.999999,0.98512
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,8,238.632,0.999997,0.999999,0.968446
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,8,237.242,0.999997,0.999999,0.968446
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,8,238.658,0.999997,0.999999,0.968446
openmpi,1,8,1,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,8,471.124,0.999998,0.999999,0.98512
openmpi,1,8,2,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,8,471.169,0.999998,0.999999,0.98512
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,8,102.537,0.999997,0.999999,0.968446
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,8,102.566,0.999997,0.999999,0.968446
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,8,102.579,0.999997,0.999999,0.968446
openmpi,2,4,1,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,8,202.387,0.999998,0.999999,0.98512
openmpi,2,4,2,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,8,202.418,0.999998,0.999999,0.98512
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,4,202.92,0.999997,0.999999,0.968445
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,4,202.924,0.999997,0.999999,0.968445
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,4,202.928,0.999997,0.999999,0.968445
openmpi,2,2,1,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,4,403.932,0.999998,0.999999,0.98512
openmpi,2,2,2,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,4,403.941,0.999998,0.999999,0.98512
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,16,124.359,0.999997,0.999999,0.968446
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,16,124.914,0.999997,0.999999,0.968446
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,5000000,100,10000,5000,10,0,1,1,16,124.412,0.999997,0.999999,0.968446
openmpi,2,8,1,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,16,241.074,0.999998,0.999999,0.98512
openmpi,2,8,2,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,16,241.288,0.999998,0.999999,0.98512
openmpi,1,2,3,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,2,807.812,0.999998,0.999999,0.98512
openmpi,1,4,3,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,4,404.084,0.999998,0.999999,0.98512
openmpi,1,8,3,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,8,471.094,0.999998,0.999999,0.98512
openmpi,2,4,3,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,8,202.388,0.999998,0.999999,0.98512
openmpi,2,2,3,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,4,403.944,0.999998,0.999999,0.98512
openmpi,2,8,3,cuda-aware mpi,2pno,1493659,5000000,200,10000,5000,10,0,1,1,16,241.234,0.999998,0.999999,0.98512
